regulator_symbol,regulator_id,target_symbol,target_id,database,evidence,confidence
SPI1,6688,PML,5371,kegg,Experimental,High
SPI1,6688,RARA,5914,kegg,Experimental,High
SPI1,6688,RUNX1,861,kegg,Experimental,High
SPI1,6688,RUNX1T1,862,kegg,Experimental,High
SPI1,6688,hsa-miR-92a,MIMAT0000092,transmir,Experimental,High
SPI1,6688,hsa-miR-342,MIMAT0000753,transmir,Experimental,High
SPI1,6688,hsa-miR-338,MIMAT0000763,transmir,Experimental,High
SPI1,6688,hsa-miR-23a,MIMAT0000078,transmir,Experimental,High
SPI1,6688,hsa-miR-20a,MIMAT0000075,transmir,Experimental,High
SPI1,6688,hsa-miR-19b,MIMAT0000074,transmir,Experimental,High
SPI1,6688,hsa-miR-19a,MIMAT0000073,transmir,Experimental,High
SPI1,6688,hsa-miR-18a,MIMAT0000072,transmir,Experimental,High
SPI1,6688,hsa-miR-17,MIMAT0000070,transmir,Experimental,High
SPI1,6688,hsa-miR-155,MIMAT0000646,transmir,Experimental,High
SPI1,6688,hsa-miR-146a,MIMAT0000449,transmir,Experimental,High
